input 1: successful attacks = 0, inputs = [], input deviations = [], output change = [], times = [], max_time = 0
input 2: successful attacks = 9, inputs = [[36, 67], [36, 72], [36, 73], [39, 73], [45, 73], [62, 73], [67, 72], [68, 73], [72, 73]], input deviations = [[5.0, 4.970384821083184], [5.0, 4.974881295915289], [4.97595433006864, 5.0], [4.983693496486717, 5.0], [4.698187837169411, 4.9940590653880035], [4.977365902537346, 3.6868403299074446], [4.313848080540825, 5.0], [4.845471883862882, 5.0], [4.134125985297991, 2.6927851555194198]], output change = [10.58575658979214, 11.157916874788498, 10.799297944450387, 12.69053562895246, 14.526803056102949, 11.476846607083786, 10.01649162665501, 10.0, 10.016491626655124], times = [0.0029358863830566406, 0.0015506744384765625, 0.004791975021362305, 0.0070574283599853516, 0.004433870315551758, 0.0051250457763671875, 0.0016202926635742188, 0.0023033618927001953, 0.003528118133544922], max_time = 0.0070574283599853516
input 3: successful attacks = 0, inputs = [], input deviations = [], output change = [], times = [], max_time = 0
input 4: successful attacks = 198, inputs = [[0, 66], [1, 63], [1, 66], [2, 63], [2, 66], [3, 66], [4, 66], [5, 37], [5, 50], [5, 63], [5, 66], [6, 66], [7, 66], [8, 66], [9, 63], [9, 66], [10, 66], [11, 37], [11, 50], [11, 63], [11, 66], [12, 66], [13, 66], [14, 66], [15, 37], [15, 40], [15, 50], [15, 61], [15, 63], [15, 66], [15, 72], [16, 66], [17, 66], [18, 63], [18, 66], [19, 66], [20, 63], [20, 66], [21, 63], [21, 66], [22, 63], [22, 66], [23, 66], [24, 63], [24, 66], [25, 37], [25, 50], [25, 61], [25, 63], [25, 66], [25, 72], [26, 66], [27, 63], [27, 66], [28, 66], [29, 37], [29, 40], [29, 50], [29, 61], [29, 63], [29, 66], [29, 72], [30, 63], [30, 66], [31, 66], [32, 63], [32, 66], [33, 66], [34, 63], [34, 66], [35, 37], [35, 40], [35, 50], [35, 61], [35, 63], [35, 66], [35, 72], [36, 37], [36, 40], [36, 50], [36, 61], [36, 63], [36, 64], [36, 66], [36, 67], [36, 69], [36, 72], [36, 73], [37, 40], [37, 55], [37, 56], [37, 61], [37, 63], [37, 66], [37, 67], [37, 68], [37, 72], [38, 40], [38, 50], [38, 66], [39, 50], [39, 61], [39, 63], [39, 66], [39, 73], [40, 44], [40, 47], [40, 50], [40, 51], [40, 52], [40, 57], [40, 61], [40, 63], [40, 64], [40, 66], [40, 67], [40, 69], [40, 72], [40, 73], [41, 66], [42, 66], [43, 66], [44, 66], [45, 50], [45, 61], [45, 63], [45, 66], [45, 73], [46, 66], [47, 66], [48, 66], [49, 66], [50, 52], [50, 54], [50, 62], [50, 63], [50, 66], [50, 67], [50, 68], [50, 72], [50, 73], [51, 66], [51, 68], [52, 61], [52, 63], [52, 66], [53, 66], [54, 61], [54, 63], [54, 66], [54, 73], [55, 61], [55, 63], [55, 66], [55, 72], [55, 73], [56, 61], [56, 63], [56, 66], [56, 67], [56, 72], [56, 73], [57, 63], [57, 66], [58, 66], [59, 66], [60, 66], [61, 62], [61, 63], [61, 66], [61, 67], [61, 68], [61, 72], [62, 63], [62, 66], [62, 73], [63, 64], [63, 65], [63, 66], [63, 67], [63, 68], [63, 70], [63, 72], [64, 66], [64, 67], [64, 73], [65, 66], [66, 67], [66, 68], [66, 69], [66, 70], [66, 71], [66, 72], [66, 73], [67, 72], [68, 69], [68, 72], [68, 73]], input deviations = [[-2.1600499167107046e-12, 4.957627439828422], [4.605667951899842, 5.000000000001204], [4.5988420397903385, 5.000000000000346], [4.383404887229858, 5.000000000001204], [4.3727267031806605, 5.000000000000346], [-5.9117155615240335e-12, 4.957627439831346], [0.0, 4.957627439831476], [4.855582728781576, 5.0], [4.855614374052493, 2.454211082778168], [4.8552420202792925, 5.000000000001204], [4.85274173545281, 5.000000000000346], [-2.4442670110147446e-12, 4.957627439828422], [-9.549694368615746e-12, 4.957627439830852], [-1.5916157281026244e-12, 4.957627439828882], [4.224209833089162, 5.000000000001204], [4.210772474224484, 5.000000000000346], [0.0, 4.957627439832493], [4.862870552995332, 5.0], [4.862900595782094, 2.454211082778168], [4.862547097625679, 5.000000000001204], [4.8601734246962, 5.000000000000346], [-5.4569682106375694e-12, 4.957627439831117], [-5.9117155615240335e-12, 4.957627439828304], [-2.3305801732931286e-12, 4.957627439828291], [4.89151887671309, 5.0], [4.891696435865645, 5.000000000000781], [4.891542620158544, 2.454211082778168], [4.891673312930477, 5.0], [4.89126324313701, 5.000000000001204], [4.889387279523589, 5.000000000000346], [4.8916674302024346, 5.0], [0.0, 4.957627439828218], [-9.094947017729282e-13, 4.957627439828225], [4.780297762286182, 5.000000000001204], [4.77649854072348, 5.000000000000346], [-2.5295321393059567e-12, 4.95762743982841], [4.628359696090797, 5.000000000001204], [4.621927078123235, 5.000000000000346], [4.6718948507507605, 5.000000000001204], [4.666216785777891, 5.000000000000346], [4.105764123003837, 5.000000000001204], [4.090273858548244, 5.000000000000346], [0.0, 4.957627439828431], [4.801666513401913, 5.000000000001204], [4.7982376558372835, 5.000000000000346], [4.878871479316358, 5.0], [4.878898003737304, 2.454211082778168], [4.884859463667571, 5.0], [4.87858590440072, 5.000000000001204], [4.87649021667709, 5.000000000000346], [4.879037432282193, 5.0], [0.0, 4.957627439831608], [4.776545281584984, 5.000000000001204], [4.7726810218879825, 5.000000000000346], [-4.092726157978177e-12, 4.95762743982841], [4.888025867326341, 5.0], [4.888209170221753, 5.000000000000781], [4.888050378832961, 2.454211082778168], [4.888185299297949, 5.0], [4.887761964429362, 5.000000000001204], [4.8858253165208225, 5.000000000000346], [4.8881792262735795, 5.0], [4.743805068523195, 5.000000000001204], [4.739373354219442, 5.000000000000346], [0.0, 4.957627439831608], [4.0423293662001925, 5.000000000001204], [4.025739648107901, 5.000000000000346], [-1.0231815394945443e-12, 4.973183204315675], [4.638944415466597, 5.000000000001204], [4.632695252269571, 5.000000000000346], [4.9204118854441, 5.0], [4.920541934272732, 5.000000000000781], [4.920429275745846, 2.454211082778168], [5.0, 4.893790055645196], [4.920224652925876, 5.000000000001204], [4.918850649580125, 5.000000000000346], [4.920520689789124, 5.0], [5.0, 4.94377281969073], [4.975483503569637, 5.000000000000781], [5.0, 2.4120519357022965], [5.0, 4.8922614479249535], [5.0, 4.940014242392673], [5.0, 4.974148326460528], [5.0, 4.95676378404753], [4.975867996292332, 5.000000000000904], [5.0, 4.797764886189799], [4.975477041683163, 5.0], [4.9756118049406135, 2.8020871336099997], [3.2635512557479482, 2.2557383842535033], [5.0, 1.621378100277962], [4.230324990692317, 2.4457857932377003], [5.0, 4.9105047307118825], [5.0, 4.881787132288554], [0.0, 4.957627439827844], [5.0, 4.877120431026036], [4.999999999999999, 1.01492789091012], [4.222720778101658, 5.0], [0.8273130692362329, 5.0], [3.0537156552700293, 4.958170732455195], [2.7335873461838, 4.986613766591146], [4.981285314292743, 2.951474639126429], [4.9923036107035195, 3.29775302212487], [5.0, 4.939099001061521], [4.9734791382008865, 3.6222005400613977], [4.985681140141774, 4.395024906978792], [5.0, 3.653077595288376], [4.9999999999999325, 1.7745497794372072], [3.254401650265974, 1.0617639599347064], [4.3452306703751296, 1.02461497639906], [5.0, 4.963271966482269], [5.0, 4.895252638707419], [4.438206362098831, 0.8521428434568914], [2.69891830096917, 5.0], [3.7201828336126432, 4.252278446335385], [0.6120903918722178, 4.866473031444676], [4.791822820819686, 5.0], [3.2792546533666993, 1.9357678652015713], [2.0948847392429104, 3.707218774675852], [4.979680578661118, 1.5654625692119435], [0.0, 4.9576274398279105], [4.880469165292425, 5.0], [0.0, 4.9576274398279105], [0.0, 4.957627439827689], [4.985048796022734, 4.580789853378953], [4.782723916551322, 4.991856554919629], [4.016214705467507, 4.99371161929234], [4.034552730319632, 4.993178912610405], [2.7170708461651842, 4.99150833802145], [0.0, 4.957627439827685], [0.0, 4.957627439827796], [4.768181917678486, 5.0], [2.8850587933276706, 4.877325652965022], [2.198593381715651, 4.93826769816473], [2.6133834624337324, 4.812129414086265], [4.957499414634375, 5.0], [1.3380448075448257, 4.912991210507491], [0.0, 4.9576274398279185], [5.0, 4.930243689523738], [2.161926951137141, 1.9396789098937806], [4.899514054278245, 5.0], [4.953762402716831, 2.1135356584946132], [0.0, 4.95762743982791], [3.1930889459450014, 3.950119213487153], [5.0, 4.817821005080915], [5.0, 4.940717457010421], [4.929920120404311, 5.0], [0.0, 4.957627439827912], [4.867073042555732, 2.9269765983429346], [5.0, 4.759415004330577], [4.9000397799250965, 5.0], [4.969132134077058, 3.925837128651459], [2.835018938495458, 2.381445580409792], [1.8980689214979805, 4.864856766694906], [0.0, 4.957627439828349], [1.6005234118714, 5.0], [4.966000254976032, 3.455934929553443], [1.893795440767051, 1.9462027508782682], [1.6450228521120438, 4.808616267557137], [0.0, 4.9576274398280855], [4.9563023493220575, 5.0], [2.1785128254702553, 4.729955913730192], [4.9765421269677095, 2.2579472332793475], [4.752048892619978, 5.0], [0.0, 4.95762743982784], [0.0, 4.957627439827654], [0.0, 4.9576274398277], [0.0, 4.957627439827911], [4.892039213420074, 5.0], [2.850661756007252, 5.0], [0.0, 4.957627439827922], [4.893690661949662, 5.0], [2.4022247610576217, 1.8687512898834975], [4.910495861126738, 5.0], [4.999999999999999, 4.939890967807797], [4.976944438023125, 5.0], [4.3908792467090105, 4.988623561832693], [4.881487232297625, 1.7695817713671538], [5.0, 2.743304455518512], [2.7938439380009488, 5.0], [5.0, 4.930489847468011], [2.659248700601734, 1.9269089413692204], [5.0, 4.623980505397165], [4.881775400605386, 5.0], [0.0, 4.957627439827965], [5.0, 4.930091394084385], [4.965946669913295, 1.1604274559786618], [0.0, 4.9576274398276405], [5.0, 4.836591990370073], [4.924223521126971, 0.3695180269430627], [4.957627439827974, 0.0], [5.0, 4.791338576989722], [4.95762743982769, 0.0], [4.9576274398281015, 0.0], [4.9862330000567505, 1.8950022539950853], [4.877108234243005, 5.0], [1.9622746998327911, 3.9709177115905208], [1.0018701823835627, 5.0], [4.502103495897868, 3.768105605528623]], output change = [13.163184904892063, 10.17105022020263, 13.399683186260688, 10.08573087304731, 13.314363839105198, 13.163184904893967, 13.163184904893654, 10.14024601592476, 10.099382285586785, 10.580204974485923, 13.80883794054256, 13.163184904892233, 13.163184904893598, 13.163184904892233, 10.054688381288486, 13.283321347344781, 13.163184904894052, 10.174685193751884, 10.133821463413653, 10.614644152313076, 13.843277118371134, 13.163184904893598, 13.16318490489246, 13.16318490489212, 10.355119526175258, 10.049530797760639, 10.314255795837312, 10.089326596231956, 10.795078484736536, 14.023711450793058, 10.099451084727463, 13.163184904892177, 13.163184904892177, 10.359459109007332, 13.588092075063997, 13.163184904892347, 10.185509869134364, 13.414142835190063, 10.218859443573393, 13.447492409629945, 10.038766847197678, 13.267399813253576, 13.163184904892233, 10.405354956689706, 13.633987922746286, 10.2648969060632, 10.224033175725225, 10.0, 10.704855864624392, 13.93348883068279, 10.009228464615404, 13.163184904893711, 10.352307630149, 13.58094059620737, 13.163184904892745, 10.328155178212484, 10.022566449797893, 10.287291447874509, 10.062362248269181, 10.768114136773647, 13.99674710283034, 10.072486736764716, 10.298816502023726, 13.527449468082182, 13.163184904893711, 10.031860192172672, 13.260493158228485, 13.170142863586875, 10.19287716389681, 13.421510129953418, 10.66949294553848, 10.36390421712386, 10.628629215200505, 10.403700015595234, 11.109451904099501, 14.338084870156365, 10.413824504090655, 13.357264163379398, 13.05167543496475, 13.316400433041395, 13.091471233436152, 13.797223121940476, 10.02701819488027, 17.025856087997283, 10.081337515596147, 12.136322384559861, 13.10159572193163, 12.060503418652246, 10.956541405117378, 10.882498460398068, 10.956541405117349, 10.538700423140568, 10.28397671418702, 13.163184904891978, 10.253875136787059, 10.869105278793, 10.956541405117349, 10.093751565318371, 10.591461292072069, 15.52362554524376, 14.906727788406727, 15.70210392809264, 16.698370680017973, 17.530690554720422, 14.875101099883352, 10.956541405117207, 11.143734009378221, 11.981320930388392, 10.95654140511732, 13.315940187662079, 11.576535750050311, 11.891944754357269, 12.557834422398287, 11.51380848618146, 13.43708332557486, 12.542590546159659, 10.95654140511806, 10.95654140511732, 13.21492518721476, 13.16318490489192, 13.95923845890772, 13.16318490489192, 13.163184904891892, 16.237434564913997, 17.201523301918854, 17.347352607529785, 19.687563044850265, 13.10135060362262, 13.16318490489195, 13.16318490489195, 13.572815306699624, 13.610284520657473, 10.970905452610737, 10.293739804377282, 14.852442626276968, 10.527610779475822, 13.16318490489195, 11.948678784550339, 10.956541405117349, 10.442544042948498, 10.482388461036209, 13.16318490489192, 10.95654140511732, 10.849096358007756, 11.56816144574617, 14.524999836983994, 13.16318490489192, 11.017317353680511, 12.271642785680626, 14.115876532879128, 11.23631518018641, 10.167109979846543, 10.969599559063482, 13.163184904892205, 10.038057905260587, 10.952248503658296, 10.221592928077854, 11.20523168268329, 13.163184904892006, 10.749072455959208, 10.956541405117349, 12.21703046627087, 10.310951961894318, 13.16318490489195, 13.163184904891835, 13.16318490489195, 13.16318490489192, 13.482229109500139, 10.454467686434754, 13.163184904891978, 10.578465267773822, 10.95654140511732, 10.557222022767121, 14.187980998004235, 19.783741469704296, 11.833446978016411, 10.857288331517907, 10.466886260440816, 13.401196658934055, 11.284217156278032, 10.95654140511732, 10.18258327638793, 10.302498313813572, 13.163184904892034, 12.359774498632106, 10.947849668503693, 13.16318490489195, 16.599988702375015, 13.33996018242459, 13.163184904892034, 13.618384132663294, 13.163184904891892, 13.163184904892063, 15.427051291175985, 10.27239673641364, 10.95654140511732, 10.024834403476774, 10.956541405117349], times = [0.004505157470703125, 0.0015633106231689453, 0.004503965377807617, 0.0015172958374023438, 0.004712104797363281, 0.003711223602294922, 0.004252433776855469, 0.0021004676818847656, 0.0021953582763671875, 0.0015234947204589844, 0.004313230514526367, 0.0038585662841796875, 0.004648685455322266, 0.0044879913330078125, 0.0015234947204589844, 0.0043103694915771484, 0.004438161849975586, 0.004126787185668945, 0.002103090286254883, 0.0015227794647216797, 0.004477024078369141, 0.0043332576751708984, 0.004309415817260742, 0.00422978401184082, 0.002076864242553711, 0.0015285015106201172, 0.005751132965087891, 0.0016298294067382812, 0.0015254020690917969, 0.0044481754302978516, 0.0018210411071777344, 0.004053354263305664, 0.0042688846588134766, 0.0014710426330566406, 0.0038001537322998047, 0.004130363464355469, 0.0015454292297363281, 0.004284858703613281, 0.0014986991882324219, 0.004107952117919922, 0.0014955997467041016, 0.004404544830322266, 0.00439143180847168, 0.00150299072265625, 0.00426030158996582, 0.0020651817321777344, 0.0033996105194091797, 0.0016775131225585938, 0.0014922618865966797, 0.004301786422729492, 0.00146484375, 0.0043413639068603516, 0.0015044212341308594, 0.0044057369232177734, 0.0040569305419921875, 0.0020782947540283203, 0.0015153884887695312, 0.0056285858154296875, 0.0016210079193115234, 0.0015158653259277344, 0.004224061965942383, 0.0014801025390625, 0.001428365707397461, 0.004126787185668945, 0.004532814025878906, 0.0015025138854980469, 0.004018306732177734, 0.00446009635925293, 0.0014886856079101562, 0.004365205764770508, 0.0031380653381347656, 0.0022585391998291016, 0.0045201778411865234, 0.0016474723815917969, 0.001936197280883789, 0.004003047943115234, 0.001504659652709961, 0.0017518997192382812, 0.003941059112548828, 0.003996849060058594, 0.0019099712371826172, 0.001873016357421875, 0.001535654067993164, 0.004056453704833984, 0.0012929439544677734, 0.002069234848022461, 0.0014908313751220703, 0.0033197402954101562, 0.005965232849121094, 0.0050466060638427734, 0.005354881286621094, 0.0018820762634277344, 0.0017354488372802734, 0.007699251174926758, 0.002513885498046875, 0.004906415939331055, 0.0019080638885498047, 0.004106044769287109, 0.0051364898681640625, 0.0051076412200927734, 0.003459453582763672, 0.005607128143310547, 0.004552364349365234, 0.004610538482666016, 0.004933357238769531, 0.003203153610229492, 0.0044901371002197266, 0.005143880844116211, 0.002911090850830078, 0.004328489303588867, 0.004400968551635742, 0.003564119338989258, 0.0035538673400878906, 0.004206418991088867, 0.004670143127441406, 0.0032215118408203125, 0.006586790084838867, 0.004415035247802734, 0.0039052963256835938, 0.004167079925537109, 0.0046329498291015625, 0.004502058029174805, 0.005087614059448242, 0.00407099723815918, 0.004306793212890625, 0.003632068634033203, 0.005620479583740234, 0.0027780532836914062, 0.0036172866821289062, 0.004775047302246094, 0.004434823989868164, 0.005812406539916992, 0.0062716007232666016, 0.004685640335083008, 0.0037190914154052734, 0.004109859466552734, 0.00677490234375, 0.005448102951049805, 0.009315252304077148, 0.0026595592498779297, 0.004667043685913086, 0.00446319580078125, 0.006115436553955078, 0.005908489227294922, 0.004065513610839844, 0.0044558048248291016, 0.0038509368896484375, 0.005563974380493164, 0.004427671432495117, 0.004567146301269531, 0.004324913024902344, 0.007624626159667969, 0.005934715270996094, 0.005669355392456055, 0.0018208026885986328, 0.004155635833740234, 0.0059468746185302734, 0.0056781768798828125, 0.006471395492553711, 0.005643129348754883, 0.004109621047973633, 0.008486509323120117, 0.0017483234405517578, 0.004628181457519531, 0.0042378902435302734, 0.004702568054199219, 0.004369258880615234, 0.0034825801849365234, 0.0048828125, 0.007302761077880859, 0.002190828323364258, 0.004017353057861328, 0.0015025138854980469, 0.002932310104370117, 0.0033135414123535156, 0.0035190582275390625, 0.0042874813079833984, 0.004433393478393555, 0.0049092769622802734, 0.003830432891845703, 0.006883144378662109, 0.0019769668579101562, 0.0016138553619384766, 0.003994941711425781, 0.007098674774169922, 0.004364490509033203, 0.003912210464477539, 0.0039827823638916016, 0.004281759262084961, 0.004133462905883789, 0.004091739654541016, 0.0045011043548583984, 0.005122661590576172, 0.003298521041870117, 0.0015218257904052734, 0.004156827926635742, 0.0018985271453857422, 0.006791114807128906], max_time = 0.009315252304077148
